algorithm,dataset,repetition,quality,supp+,time
SD,khan-pn-width-4_binary,8,17.5,1.0,0.708
SD,khan-pn-width-4_binary,9,17.5,1.0,0.706
SD,khan-pn-width-4_binary,10,17.5,1.0,0.708
SSDP+,khan-pn-width-4_binary,1,20.5,1.0,0.737
SSDP+,khan-pn-width-4_binary,2,20.7,1.0,0.771
SSDP+,khan-pn-width-4_binary,3,20.6,1.0,0.802
SSDP+,khan-pn-width-4_binary,4,20.4,1.0,0.755
SSDP+,khan-pn-width-4_binary,5,20.5,1.0,0.78
SSDP+,khan-pn-width-4_binary,6,20.2,1.0,0.73
SSDP+,khan-pn-width-4_binary,7,20.3,1.0,0.69
SSDP+,khan-pn-width-4_binary,8,20.5,1.0,0.72
SSDP+,khan-pn-width-4_binary,9,20.5,1.0,0.689
SSDP+,khan-pn-width-4_binary,10,19.8,1.0,0.558
SMHDD,khan-pn-width-4_binary,1,20.5,1.0,0.284
SMHDD,khan-pn-width-4_binary,2,20.7,1.0,0.301
SMHDD,khan-pn-width-4_binary,3,20.6,1.0,0.312
SMHDD,khan-pn-width-4_binary,4,20.4,1.0,0.3
SMHDD,khan-pn-width-4_binary,5,20.5,1.0,0.305
SMHDD,khan-pn-width-4_binary,6,20.2,1.0,0.288
SMHDD,khan-pn-width-4_binary,7,20.3,1.0,0.279
SMHDD,khan-pn-width-4_binary,8,20.5,1.0,0.296
SMHDD,khan-pn-width-4_binary,9,20.5,1.0,0.272
SMHDD,khan-pn-width-4_binary,10,19.8,1.0,0.196
SD,nakayama-pn-width-4_binary,1,6.3,0.8095238095238095,9.129
SD,nakayama-pn-width-4_binary,2,6.3,0.8095238095238095,9.254
SD,nakayama-pn-width-4_binary,3,6.3,0.8095238095238095,9.21
SD,nakayama-pn-width-4_binary,4,6.3,0.8095238095238095,9.209
SD,nakayama-pn-width-4_binary,5,6.3,0.8095238095238095,9.216
SD,nakayama-pn-width-4_binary,6,6.3,0.8095238095238095,9.159
SD,nakayama-pn-width-4_binary,7,6.3,0.8095238095238095,9.188
SD,nakayama-pn-width-4_binary,8,6.3,0.8095238095238095,9.202
SD,nakayama-pn-width-4_binary,9,6.3,0.8095238095238095,9.213
SD,nakayama-pn-width-4_binary,10,6.3,0.8095238095238095,9.208
SSDP+,nakayama-pn-width-4_binary,1,17.6,1.0,50.676
SSDP+,nakayama-pn-width-4_binary,2,18.6,1.0,45.391
SSDP+,nakayama-pn-width-4_binary,3,18.6,1.0,39.178
SSDP+,nakayama-pn-width-4_binary,4,17.2,0.9523809523809523,31.01
SSDP+,nakayama-pn-width-4_binary,5,18.3,1.0,31.806
SSDP+,nakayama-pn-width-4_binary,6,18.0,1.0,44.598
SSDP+,nakayama-pn-width-4_binary,7,16.7,0.9523809523809523,33.662
SSDP+,nakayama-pn-width-4_binary,8,18.6,1.0,54.695
SSDP+,nakayama-pn-width-4_binary,9,17.3,0.9047619047619048,32.206
SSDP+,nakayama-pn-width-4_binary,10,18.5,1.0,51.57
SMHDD,nakayama-pn-width-4_binary,1,17.6,1.0,13.287
SMHDD,nakayama-pn-width-4_binary,2,18.6,1.0,13.383
SMHDD,nakayama-pn-width-4_binary,3,18.6,1.0,10.698
SMHDD,nakayama-pn-width-4_binary,4,17.2,0.9523809523809523,8.671
SMHDD,nakayama-pn-width-4_binary,5,18.3,1.0,8.104
SMHDD,nakayama-pn-width-4_binary,6,18.0,1.0,11.781
SMHDD,nakayama-pn-width-4_binary,7,16.7,0.9523809523809523,9.721
SMHDD,nakayama-pn-width-4_binary,8,18.6,1.0,13.735
SMHDD,nakayama-pn-width-4_binary,9,17.3,0.9047619047619048,8.426
SMHDD,nakayama-pn-width-4_binary,10,18.5,1.0,14.466
SD,pomeroy-pn-width-4_binary,1,16.5,0.46153846153846156,1.967
SD,pomeroy-pn-width-4_binary,2,16.5,0.46153846153846156,1.98
SD,pomeroy-pn-width-4_binary,3,16.5,0.46153846153846156,1.965
SD,pomeroy-pn-width-4_binary,4,16.5,0.46153846153846156,1.984
SD,pomeroy-pn-width-4_binary,5,16.5,0.46153846153846156,1.994
SD,pomeroy-pn-width-4_binary,6,16.5,0.46153846153846156,1.987
SD,pomeroy-pn-width-4_binary,7,16.5,0.46153846153846156,2.001
SD,pomeroy-pn-width-4_binary,8,16.5,0.46153846153846156,1.998
SD,pomeroy-pn-width-4_binary,9,16.5,0.46153846153846156,1.995
SD,pomeroy-pn-width-4_binary,10,16.5,0.46153846153846156,1.997
SSDP+,pomeroy-pn-width-4_binary,1,30.0,1.0,8.924
SSDP+,pomeroy-pn-width-4_binary,2,29.9,1.0,7.997
SSDP+,pomeroy-pn-width-4_binary,3,27.6,0.9487179487179487,5.198
SSDP+,pomeroy-pn-width-4_binary,4,28.4,0.9230769230769231,5.672
SSDP+,pomeroy-pn-width-4_binary,5,29.4,1.0,8.418
SSDP+,pomeroy-pn-width-4_binary,6,29.3,1.0,5.978
SSDP+,pomeroy-pn-width-4_binary,7,29.0,0.9743589743589743,6.515
SSDP+,pomeroy-pn-width-4_binary,8,29.5,1.0,7.834
SSDP+,pomeroy-pn-width-4_binary,9,27.6,1.0,3.811
SSDP+,pomeroy-pn-width-4_binary,10,28.4,1.0,7.133
SMHDD,pomeroy-pn-width-4_binary,1,30.0,1.0,2.994
SMHDD,pomeroy-pn-width-4_binary,2,29.9,1.0,2.649
