algorithm,dataset,repetition,quality,supp+,time
SSDP+,khan-pn-freq-2_nominal,7,0.8562358276643991,1.0,0.185
SSDP+,khan-pn-freq-2_nominal,8,0.8585537918871253,1.0,0.186
SSDP+,khan-pn-freq-2_nominal,9,0.8585537918871253,1.0,0.189
SSDP+,khan-pn-freq-2_nominal,10,0.8602670697908794,1.0,0.184
SMHDD,khan-pn-freq-2_nominal,1,0.8585537918871253,1.0,0.064
SMHDD,khan-pn-freq-2_nominal,2,0.8562358276643991,1.0,0.064
SMHDD,khan-pn-freq-2_nominal,3,0.8608717561098513,1.0,0.059
SMHDD,khan-pn-freq-2_nominal,4,0.8608717561098513,1.0,0.057
SMHDD,khan-pn-freq-2_nominal,5,0.8602670697908794,1.0,0.063
SMHDD,khan-pn-freq-2_nominal,6,0.8608717561098513,1.0,0.06
SMHDD,khan-pn-freq-2_nominal,7,0.8562358276643991,1.0,0.061
SMHDD,khan-pn-freq-2_nominal,8,0.8585537918871253,1.0,0.06
SMHDD,khan-pn-freq-2_nominal,9,0.8585537918871253,1.0,0.063
SMHDD,khan-pn-freq-2_nominal,10,0.8602670697908794,1.0,0.063
SD,nakayama-pn-freq-2_nominal,1,0.5950476190476192,1.0,9.841
SD,nakayama-pn-freq-2_nominal,2,0.5950476190476192,1.0,9.892
SD,nakayama-pn-freq-2_nominal,3,0.5950476190476192,1.0,9.891
SD,nakayama-pn-freq-2_nominal,4,0.5950476190476192,1.0,9.856
SD,nakayama-pn-freq-2_nominal,5,0.5950476190476192,1.0,9.901
SD,nakayama-pn-freq-2_nominal,6,0.5950476190476192,1.0,9.914
SD,nakayama-pn-freq-2_nominal,7,0.5950476190476192,1.0,9.901
SD,nakayama-pn-freq-2_nominal,8,0.5950476190476192,1.0,9.945
SD,nakayama-pn-freq-2_nominal,9,0.5950476190476192,1.0,9.898
SD,nakayama-pn-freq-2_nominal,10,0.5950476190476192,1.0,9.899
SSDP+,nakayama-pn-freq-2_nominal,1,0.5942857142857144,1.0,4.785
SSDP+,nakayama-pn-freq-2_nominal,2,0.5942857142857144,1.0,4.736
SSDP+,nakayama-pn-freq-2_nominal,3,0.5942857142857144,1.0,4.758
SSDP+,nakayama-pn-freq-2_nominal,4,0.5927619047619048,1.0,4.528
SSDP+,nakayama-pn-freq-2_nominal,5,0.5942857142857144,1.0,4.593
SSDP+,nakayama-pn-freq-2_nominal,6,0.5942857142857144,1.0,4.685
SSDP+,nakayama-pn-freq-2_nominal,7,0.5942857142857144,1.0,4.658
SSDP+,nakayama-pn-freq-2_nominal,8,0.5950476190476192,1.0,4.868
SSDP+,nakayama-pn-freq-2_nominal,9,0.5942857142857144,1.0,4.653
SSDP+,nakayama-pn-freq-2_nominal,10,0.5927619047619048,1.0,4.561
SMHDD,nakayama-pn-freq-2_nominal,1,0.5942857142857144,1.0,1.09
SMHDD,nakayama-pn-freq-2_nominal,2,0.5942857142857144,1.0,1.069
SMHDD,nakayama-pn-freq-2_nominal,3,0.5942857142857144,1.0,1.155
SMHDD,nakayama-pn-freq-2_nominal,4,0.5927619047619048,1.0,1.008
SMHDD,nakayama-pn-freq-2_nominal,5,0.5942857142857144,1.0,1.064
SMHDD,nakayama-pn-freq-2_nominal,6,0.5942857142857144,1.0,1.097
SMHDD,nakayama-pn-freq-2_nominal,7,0.5942857142857144,1.0,1.097
SMHDD,nakayama-pn-freq-2_nominal,8,0.5950476190476192,1.0,1.159
SMHDD,nakayama-pn-freq-2_nominal,9,0.5942857142857144,1.0,1.135
